id,domain,skill,difficulty,pendingAction,p0Repaired,p1Upgraded,readyForGate,remainingHardIssues,warnings,calculatorTag,desmosSkill,trapTag,routeTag
antigravity-hard-79a24965,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-005610d6,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-25262c5a,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-1d165240,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-fe172c17,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-aa45152f,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-e25848c4,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-1b2dc6b5,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f4b398f8,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-3fa8c845,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-90b37f6d,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-d762c01a,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-a56db564,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f254c84c,Advanced Math,Nonlinear functions,Hard,Add specific wrong-choice trap explanations tied to the prompt.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-96bfdef7,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-56ddfab6,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-26e14dcb,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-962f4f96,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-237eb9a7,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-925ab3bf,Advanced Math,Nonlinear functions,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",False,False,False,possible_missing_math_operator_or_inequality_symbol,math:final_equals_value_is_intermediate,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-29c831e8,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-cc78243f,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-7c2a87c6,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-4ab0482d,Advanced Math,Nonlinear functions,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-73ff92f1,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-8deb2f29,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-d3d5120b,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-5455d919,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f1cc3e35,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-cf602f34,Advanced Math,Nonlinear functions,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",False,False,False,possible_missing_math_operator_or_inequality_symbol,math:final_equals_value_is_intermediate,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-5f3f4ba6,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-e173958b,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-851be8ee,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-acdb4d0f,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-89894b26,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b5193f40,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-e544a0c4,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-2198ab57,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-40f30469,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-660fdc1a,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f4265c5f,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-81035ee3,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-9d429279,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-b394849a,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-fb79b23d,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-0997ff6d,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-e1bf3c7c,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-d8297e95,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-7afc078d,Advanced Math,Nonlinear functions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-bc1a9dbf,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-998c884d,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-02691b2a,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-da9cc3cc,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-3770edf0,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-ef51aa3a,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-67ac95ef,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-2d424127,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-a9a51512,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-5fd76fab,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-745ce69e,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-db593283,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-53275d1c,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-161b4e9c,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f616ceab,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-27023530,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-d16a5359,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-978544fa,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-e01e98de,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-23387f94,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-a5a79c80,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f89ab56c,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-7f84c982,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-45f88740,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-be870832,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-7be2c638,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-02bc821e,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-5353803d,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-f52830a6,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-fff14a77,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-7698512f,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-5393f0d6,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-048d20c8,Advanced Math,Nonlinear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,line_feature_check,parameter_vs_solution,symbolic_fast_desmos_verify
antigravity-hard-2356ab37,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-56af4e62,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-b4ad0621,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-b4f76fdc,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-fa11f576,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-d4bb32c6,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-d0b8ea38,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-cf697c21,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-2ba534d6,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-1895f235,Advanced Math,Systems of equations in two variables,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-4208074c,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-8518e116,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-4802fa33,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-895e7fa1,Advanced Math,Systems of equations in two variables,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",True,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-56fb0c3b,Advanced Math,Systems of equations in two variables,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-5bad7a19,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-bd91ec3b,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-6b035ac6,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-4456fac0,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-2d788ae2,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-c3ed46ba,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-84c735d2,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-42d384f2,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,discriminant_or_tangent_condition,desmos_check_symbolic_solve
antigravity-hard-0a9b1bf2,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-73f6f3b2,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-8168b78f,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,system_setup,desmos_check_symbolic_solve
antigravity-hard-6e61da77,Advanced Math,Systems of equations in two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,desmos_recommended,graph_intersection,discriminant_or_tangent_condition,desmos_check_symbolic_solve
antigravity-hard-e9993e8e,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-cda193f2,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-7c2ae9b6,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-8d481a52,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-66d19633,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-73370e43,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-30486dc9,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-3086f1d0,Algebra,Linear inequalities in one or two variables,Hard,"Repair math notation or visible symbols, then rerun the expert gate.",True,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-b61d3ba5,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-a35fed1e,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-3cdeb108,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-62ee67b5,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-4e60f9d0,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-751e73fe,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-d509ba44,Algebra,Linear inequalities in one or two variables,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-5738a24c,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-2a3e58a6,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-143493b3,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-6a07bd83,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-4f8c33b1,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-ec2b1e8e,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-ff11bfb8,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-a0770a16,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-2d62dc7c,Algebra,Linear functions,Hard,"Remove visible generation notes, then re-check the answer key and explanation.",False,False,False,generation_draft_note_visible,explanation_does_not_mention_correct_answer; math:explanation_does_not_mention_correct_answer,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-bbb0d602,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-93dd0f2b,Algebra,Linear functions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
