decision,id,sourceFile,sourceIndex,reviewStatusBefore,section,domain,skill,canonicalSkill,microSkill,difficulty,questionType,targetBand,modulePlacement,estimatedTimeSeconds,desmosUseful,calculatorTags,failures,tagIssues,tagChanges,requiredAction,promptWords,explanationWords,correctExplanationWords,distractorExplanationCount
kept_reviewed,b8a69f0c,opensat-pinesat.json,1478,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,22,206,131,3
kept_reviewed,random_id_d1,opensat-pinesat.json,1479,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,14,141,42,3
kept_reviewed,f66432b2,opensat-pinesat.json,1480,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,17,172,97,3
kept_reviewed,a9012a34,opensat-pinesat.json,1481,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,29,165,75,3
kept_reviewed,random_id_a4,opensat-pinesat.json,1482,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,10,276,81,3
kept_reviewed,a2f4d6d2,opensat-pinesat.json,1483,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,192,117,3
kept_reviewed,random_id_a9,opensat-pinesat.json,1484,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,37,131,38,3
kept_reviewed,random_id_d5,opensat-pinesat.json,1485,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,188,107,3
kept_reviewed,random_id_c6,opensat-pinesat.json,1486,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,16,142,43,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1487,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,22,142,67,3
kept_reviewed,random_id_a5,opensat-pinesat.json,1488,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,26,160,85,3
kept_reviewed,random_id_2,opensat-pinesat.json,1489,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,24,249,81,3
kept_reviewed,321984ad,opensat-pinesat.json,1490,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,148,61,3
kept_reviewed,76ab9e6b,opensat-pinesat.json,1491,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,19,142,67,3
kept_reviewed,3a82227f,opensat-pinesat.json,1492,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,14,176,60,3
kept_reviewed,random_id_b6,opensat-pinesat.json,1493,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,20,158,65,3
kept_reviewed,834b21df,opensat-pinesat.json,1494,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,12,172,64,3
kept_reviewed,e37429b7,opensat-pinesat.json,1495,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,16,181,106,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1496,reviewed,Math,Problem-Solving and Data Analysis,Percentages,Percentages,percentages,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,263,83,3
kept_reviewed,random_id_2,opensat-pinesat.json,1497,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,28,195,102,3
kept_reviewed,281a4f3b,opensat-pinesat.json,1498,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,60,246,129,3
kept_reviewed,random_id_a3,opensat-pinesat.json,1499,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,48,172,79,3
kept_reviewed,2b779c0b,opensat-pinesat.json,1500,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,11,165,57,3
kept_reviewed,a604979b,opensat-pinesat.json,1501,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,10,277,82,3
kept_reviewed,e51f3a8c,opensat-pinesat.json,1502,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,17,156,81,3
kept_reviewed,a232ac8e,opensat-pinesat.json,1503,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,169,94,3
kept_reviewed,random_id_47,opensat-pinesat.json,1504,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,22,200,89,3
kept_reviewed,random_id_22,opensat-pinesat.json,1505,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,27,152,77,3
kept_reviewed,a987f231,opensat-pinesat.json,1506,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,25,162,87,3
kept_reviewed,49c1fd52,opensat-pinesat.json,1507,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,45,209,116,3
kept_reviewed,random_id_20,opensat-pinesat.json,1508,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,14,283,88,3
kept_reviewed,random_id_99,opensat-pinesat.json,1509,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,23,159,74,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1510,reviewed,Math,Geometry and Trigonometry,Right triangles and trigonometry,Right triangles and trigonometry,right triangles and trigonometry,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,129,37,3
kept_reviewed,random_id_c2,opensat-pinesat.json,1511,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,19,260,185,3
kept_reviewed,94772ea2,opensat-pinesat.json,1512,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,16,285,90,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1513,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,47,145,64,3
kept_reviewed,random_id_d5,opensat-pinesat.json,1514,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,187,97,3
kept_reviewed,random_id_c5,opensat-pinesat.json,1515,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,20,140,65,3
kept_reviewed,a32b1c8e,opensat-pinesat.json,1516,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,34,266,86,3
kept_reviewed,random_id_c5,opensat-pinesat.json,1517,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,11,156,48,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1518,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,31,193,118,3
kept_reviewed,random_id_a7,opensat-pinesat.json,1519,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,12,141,66,3
kept_reviewed,random_id_15,opensat-pinesat.json,1520,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,10,273,78,3
kept_reviewed,random_id_c7,opensat-pinesat.json,1521,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,10,276,81,3
kept_reviewed,random_id_c3,opensat-pinesat.json,1522,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,34,198,105,3
kept_reviewed,9839f420,opensat-pinesat.json,1523,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,12,152,44,3
kept_reviewed,f4b32a65,opensat-pinesat.json,1524,reviewed,Math,Geometry and Trigonometry,"Lines, angles, and triangles","Lines, angles, and triangles","lines, angles, and triangles",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,245,74,3
kept_reviewed,random_id_c3,opensat-pinesat.json,1525,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,32,188,113,3
kept_reviewed,random_id_c9,opensat-pinesat.json,1526,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,14,149,50,3
kept_reviewed,random_id_13,opensat-pinesat.json,1527,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,14,190,91,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1528,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,30,220,145,3
kept_reviewed,5ae186b4,opensat-pinesat.json,1529,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,11,176,68,3
kept_reviewed,84b5125c,opensat-pinesat.json,1530,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,168,69,3
kept_reviewed,random_id_a1,opensat-pinesat.json,1531,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,36,258,78,3
kept_reviewed,random_id_a5,opensat-pinesat.json,1532,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,131,41,3
kept_reviewed,random_id_2,opensat-pinesat.json,1533,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,47,264,77,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1534,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,50,195,104,3
kept_reviewed,f779a5bf,opensat-pinesat.json,1535,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,237,81,3
kept_reviewed,f54c918d,opensat-pinesat.json,1536,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,23,134,41,3
kept_reviewed,random_id_1,opensat-pinesat.json,1537,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,176,77,3
kept_reviewed,random_id_2,opensat-pinesat.json,1538,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,16,237,69,3
kept_reviewed,f4783a7d,opensat-pinesat.json,1539,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,10,142,43,3
kept_reviewed,random_id_c8,opensat-pinesat.json,1540,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,161,58,3
kept_reviewed,random_id_a9,opensat-pinesat.json,1541,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,17,143,68,3
kept_reviewed,random_id_b10,opensat-pinesat.json,1542,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,15,164,65,3
kept_reviewed,random_id_a3,opensat-pinesat.json,1543,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,11,193,85,3
kept_reviewed,b94a2009,opensat-pinesat.json,1544,reviewed,Math,Algebra,Linear functions,Linear functions,linear model,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,18,143,38,3
kept_reviewed,a13a582e,opensat-pinesat.json,1545,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,12,302,82,3
kept_reviewed,random_id_b8,opensat-pinesat.json,1546,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,22,265,85,3
kept_reviewed,b69b3b19,opensat-pinesat.json,1547,reviewed,Math,Geometry and Trigonometry,Right triangles and trigonometry,Right triangles and trigonometry,right triangles and trigonometry,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,18,170,63,3
kept_reviewed,52678a95,opensat-pinesat.json,1548,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,46,259,79,3
kept_reviewed,random_id_a8,opensat-pinesat.json,1549,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,34,135,42,3
kept_reviewed,5e05357e,opensat-pinesat.json,1550,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,25,160,55,3
kept_reviewed,random_id_6,opensat-pinesat.json,1551,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,12,156,40,3
kept_reviewed,9e9f61f3,opensat-pinesat.json,1552,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,55,136,40,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1553,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,12,136,37,3
kept_reviewed,random_id_c9,opensat-pinesat.json,1554,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,14,165,57,3
kept_reviewed,a7a8542d,opensat-pinesat.json,1555,reviewed,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units","Ratios, rates, proportional relationships, and units","ratios, rates, proportional relationships, and units",Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,44,266,86,3
kept_reviewed,random_id_c9,opensat-pinesat.json,1556,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,10,276,81,3
kept_reviewed,4ab21938,opensat-pinesat.json,1557,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,16,153,45,3
kept_reviewed,12e8c776,opensat-pinesat.json,1558,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,19,139,64,3
kept_reviewed,f123a45f,opensat-pinesat.json,1559,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,22,150,42,3
kept_reviewed,random_id_1,opensat-pinesat.json,1560,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,13,301,85,3
kept_reviewed,random_id_a9,opensat-pinesat.json,1561,reviewed,Math,Problem-Solving and Data Analysis,Probability and conditional probability,Probability and conditional probability,probability and conditional probability,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,39,271,91,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1562,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,44,185,110,3
kept_reviewed,f254610a,opensat-pinesat.json,1563,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Medium,multiple_choice,SAT-Core,module1,95,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,21,172,64,3
kept_reviewed,e4e2398f,opensat-pinesat.json,1564,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,14,273,78,3
kept_reviewed,random_id_c1,opensat-pinesat.json,1565,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,33,202,109,3
kept_reviewed,f5c91883,opensat-pinesat.json,1566,reviewed,Math,Algebra,Linear functions,Linear functions,linear model,Hard,multiple_choice,SAT-Advanced,module2_upper,125,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,149,74,3
kept_reviewed,f42c912f,opensat-pinesat.json,1567,reviewed,Math,Geometry and Trigonometry,Circles,Circles,circles,Medium,multiple_choice,SAT-Core,module1,95,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,19,249,84,3
kept_reviewed,4231c004,opensat-pinesat.json,1568,reviewed,Math,Algebra,Linear equations in one variable,Linear equations in one variable,linear equations in one variable,Easy,multiple_choice,G10-Bridge,module2_lower,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,13,272,77,3
kept_reviewed,849f432a,opensat-pinesat.json,1569,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Easy,multiple_choice,SAT-Core,module1,65,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,18,152,39,3
kept_reviewed,random_id_c6,opensat-pinesat.json,1570,reviewed,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Systems of equations in two variables,systems of equations in two variables,Hard,multiple_choice,SAT-Elite,module2_upper,135,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,19,144,69,3
